ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
637762;1577;KOČEVJE;KOČEVJE;1665/6;5;;;1/1;;82;;
637764;2452;DIVAČA;DIVAČA;290/1;5;;;1/1;;1096;;
639166;402;SPUHLJA;PTUJ;555/453;7;;;1/1;;6225;;
639167;2102;KOKRICA;KRANJ;734/17;3;;;1/1;;714;;
639168;1855;HRASTNIK MESTO;HRASTNIK;292;5;;;1/4;;50;;
639168;1855;HRASTNIK MESTO;HRASTNIK;282/2;5;;;1/1;;110;;
639169;447;DRAVINJSKI VRH;VIDEM;469/2;5;;;1/1;;654;;
639172;1218;EMA;PODČETRTEK;313/2;5;;;1/1;;861;;
639173;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;977/9;5;;;1/1;;17;;
639177;1855;HRASTNIK MESTO;HRASTNIK;292;5;;;1/4;;50;;
639178;1109;SPODNJE GRUŠOVJE;SLOVENSKE KONJICE;830;5;;;1/1;;619;;
639178;1109;SPODNJE GRUŠOVJE;SLOVENSKE KONJICE;832;5;;;1/1;;282;;
639178;1109;SPODNJE GRUŠOVJE;SLOVENSKE KONJICE;831;5;;;1/1;;253;;
639179;1624;GORENJA VAS;RIBNICA;2226/18;9;;;1388/10000;;10413;;
639180;2527;JASEN;ILIRSKA BISTRICA;865;7;;;1/1;;1288;;
639180;2527;JASEN;ILIRSKA BISTRICA;860;7;;;1/1;;520;;
639180;2527;JASEN;ILIRSKA BISTRICA;866;7;;;1/1;;980;;
639180;2527;JASEN;ILIRSKA BISTRICA;868/2;7;;;1/1;;430;;
639180;2527;JASEN;ILIRSKA BISTRICA;864;7;;;1/1;;640;;
639180;2527;JASEN;ILIRSKA BISTRICA;867;7;;;1/1;;784;;
639181;1660;UNEC;CERKNICA;2167/1;3;;;1/1;;583;;
639182;1660;UNEC;CERKNICA;2123/6;1;;;1/1;;8;;
639182;1660;UNEC;CERKNICA;2167/2;1;;;1/1;;619;;
639182;1660;UNEC;CERKNICA;2167/3;1;;;1/1;;204;;
639184;1723;VIČ;LJUBLJANA;1393/23;5;;;261/100000;;992;;
639185;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;590/1;7;;;1/1;;3140;;
639185;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;590/4;7;;;1/1;;2235;;
639187;2656;RIBČE;LITIJA;627/1;9;;;1/3;;12743;;
639188;1825;ZAGRADEC;IVANČNA GORICA;792;3;;;1/1;;2982;;
639189;1783;GROSUPLJE NASELJE;GROSUPLJE;222/90;6;;;1/1;;15;;
639189;1783;GROSUPLJE NASELJE;GROSUPLJE;222/91;6;;;1/1;;15;;
639192;1731;UDMAT;LJUBLJANA;314;5;;;1/1;;32;;
639193;1738;DRAVLJE;LJUBLJANA;376/1;5;;;1/1;;485;;
639193;1738;DRAVLJE;LJUBLJANA;376/2;5;;;1/1;;325;;
639194;1632;OTOK I;CERKNICA;3264/1085;9;;;1/1;;6140;;
639194;1632;OTOK I;CERKNICA;3264/1086;9;;;1/1;;2250;;
639197;2577;HRUŠICA;ILIRSKA BISTRICA;365/478;9;;;1/1;;4503;;
639198;2565;PREGARJE;ILIRSKA BISTRICA;828/10;7;;;1/1;;373;;
639199;2187;ZGORNJE GORJE;GORJE;610/38;9;;;1/1;;9761;;
639199;2187;ZGORNJE GORJE;GORJE;610/37;9;;;1/1;;1343;;
639200;1077;CELJE;CELJE;1771;5;;;1/1;;444;;
639202;1613;KUŽELJ;KOSTEL;1255;7;;;1/1;;126;;
639202;1613;KUŽELJ;KOSTEL;1254;6;;;1/1;;345;;
639202;1613;KUŽELJ;KOSTEL;1225/1;7;;;1/1;;483;;
639202;1613;KUŽELJ;KOSTEL;1224;7;;;1/1;;162;;
639203;1106;BEZINA;SLOVENSKE KONJICE;199/5;6;;;1/1;;11;;
639204;2318;BILJE;MIREN-KOSTANJEVICA;65/8;1;;;1/1;;795;;
639204;2318;BILJE;MIREN-KOSTANJEVICA;65/9;1;;;1/1;;909;;
639206;2035;ŠKOFJA LOKA;ŠKOFJA LOKA;506;9;;;1/1;;22950;;
639207;917;LEPA NJIVA;MOZIRJE;1636/16;3;;;1/1;;120;;
639207;917;LEPA NJIVA;MOZIRJE;1636/17;3;;;1/1;;130;;
639208;917;LEPA NJIVA;MOZIRJE;55/14;6;;;1/1;;129;;
639209;917;LEPA NJIVA;MOZIRJE;1636/15;3;;;1/1;;15;;
639210;917;LEPA NJIVA;MOZIRJE;55/16;6;;;1/1;;10;;
639211;2071;ŽELEZNIKI;ŽELEZNIKI;522/1;7;;;1/4;;1161;;
639211;2071;ŽELEZNIKI;ŽELEZNIKI;520/5;7;;;1/4;;628;;
639211;2071;ŽELEZNIKI;ŽELEZNIKI;520/7;7;;;2/9;;2327;;
639211;2071;ŽELEZNIKI;ŽELEZNIKI;519;7;;;1/4;;316;;
639211;2071;ŽELEZNIKI;ŽELEZNIKI;520/9;7;;;1/5;;1819;;
639211;2071;ŽELEZNIKI;ŽELEZNIKI;526;7;;;1/5;;673;;
639213;1026;LAŠKO;LAŠKO;510/2;6;;;1/1;;9;;
639213;1026;LAŠKO;LAŠKO;510/1;6;;;1/1;;500;;
639215;978;STUDENCE;ŽALEC;246/7;9;;;1/1;;1932;;
639215;978;STUDENCE;ŽALEC;246/30;10;;;1/1;;523;;
639216;964;VELENJE;VELENJE;2276/35;3;;;1/1;;537;;
639218;2455;SEŽANA;SEŽANA;1272/2;2;;;1/1;;1052;;
639220;2560;HRPELJE;HRPELJE-KOZINA;2919/54;5;;;1/1;;12;;
639222;2459;LOKEV;SEŽANA;2846;7;;;1/1;;711;;
639222;2459;LOKEV;SEŽANA;2847;7;;;1/1;;2336;;
639224;2459;LOKEV;SEŽANA;2714;7;;;1/1;;3416;;
639225;172;VRATJA VAS;APAČE;140/2;3;;;1/1;;880;;
639225;172;VRATJA VAS;APAČE;140/1;7;;;1/1;;3774;;
639225;172;VRATJA VAS;APAČE;139;7;;;1/1;;1042;;
639225;172;VRATJA VAS;APAČE;140/3;5;;;1/1;;868;;
639225;172;VRATJA VAS;APAČE;179/2;3;;;1/1;;1524;;
639225;172;VRATJA VAS;APAČE;142;3;;;1/1;;1097;;
639225;172;VRATJA VAS;APAČE;179/1;3;;;1/1;;25;;
639226;1934;RAFOLČE;LUKOVICA;133/21;5;;;1/1;;26;;
639226;1934;RAFOLČE;LUKOVICA;133/18;5;;;1/1;;263;;
639226;1934;RAFOLČE;LUKOVICA;133/26;5;;;1/2;;50;;
639228;1731;UDMAT;LJUBLJANA;798/1;5;;;1/1;;298;;
639230;1675;GRAHOVO;CERKNICA;3750;7;;;1/1;;277;;
639231;2350;OTALEŽ;IDRIJA;1689;7;;;1/1;;2001;;
639232;2361;DOLE;IDRIJA;550/17;9;;;1/1;;1094;;
639234;401;BRSTJE;PTUJ;737/59;5;;;1/1;;546;;
639235;411;GAJEVCI;GORIŠNICA;540;7;;;1/1;;19541;;
639236;458;SPODNJI LESKOVEC;VIDEM;407/5;9;;;1/1;;83;;
639236;458;SPODNJI LESKOVEC;VIDEM;401/1;7;;;1/1;;302;;
639236;458;SPODNJI LESKOVEC;VIDEM;407/4;7;;;1/1;;403;;
639236;458;SPODNJI LESKOVEC;VIDEM;402/1;9;;;1/1;;1475;;
639236;458;SPODNJI LESKOVEC;VIDEM;402/3;9;;;1/1;;549;;
639236;458;SPODNJI LESKOVEC;VIDEM;407/3;7;;;1/1;;673;;
639236;458;SPODNJI LESKOVEC;VIDEM;408/1;9;;;1/1;;29381;;
639237;383;MEZGOVCI;DORNAVA;64/1;3;;;1/1;;189;;
639237;383;MEZGOVCI;DORNAVA;64/2;3;;;1/1;;485;;
639237;383;MEZGOVCI;DORNAVA;64/3;7;;;1/1;;564;;
639237;383;MEZGOVCI;DORNAVA;64/4;7;;;1/1;;567;;
639238;397;HAJDINA;HAJDINA;383/10;7;;;1/1;;2128;;
639240;2454;MERČE;SEŽANA;2498;5;;;1/1;;54;;
639240;2454;MERČE;SEŽANA;2499;5;;;1/1;;426;;
639243;1259;PAVLOVA VAS;BREŽICE;1365/2;5;;;1/1;;5694;;
639243;1259;PAVLOVA VAS;BREŽICE;563;9;;;1/1;;1151;;
639243;1259;PAVLOVA VAS;BREŽICE;564/2;9;;;1/1;;1470;;
639244;2561;BREZOVICA;HRPELJE-KOZINA;1209/2;9;;;1/1;;3075;;
639244;2561;BREZOVICA;HRPELJE-KOZINA;1209/10;9;;;1/4;;2190;;
639247;253;DRAKOVCI;LJUTOMER;1254/3;5;;;1/1;;1011;;
639248;196;OREHOVSKI VRH;GORNJA RADGONA;375/3;3;;;1/1;;144;;
639249;2715;CETORE;IZOLA;1586/1;7;;;1/1;;192;;
639253;184;GORNJA RADGONA;GORNJA RADGONA;728/8;5;;;243/9000;;130;;
639253;184;GORNJA RADGONA;GORNJA RADGONA;728/7;5;;;243/9000;;13;;
639253;184;GORNJA RADGONA;GORNJA RADGONA;728/1;5;;;243/9000;;150;;
639254;184;GORNJA RADGONA;GORNJA RADGONA;573;5;;;1/1;;695;;
639254;184;GORNJA RADGONA;GORNJA RADGONA;563/3;5;;;1/1;;30;;
639254;184;GORNJA RADGONA;GORNJA RADGONA;574;5;;;1/1;;360;;
639255;226;SOVJAK;SVETI JURIJ OB ŠČAVNICI;289;7;;;1/1;;2910;;
639255;226;SOVJAK;SVETI JURIJ OB ŠČAVNICI;288;7;;;1/1;;162;;
639255;226;SOVJAK;SVETI JURIJ OB ŠČAVNICI;290;5;;;1/1;;126;;
639257;366;KRČEVINA PRI VURBERGU;PTUJ;1499;9;;;1/1;;12257;;
639257;366;KRČEVINA PRI VURBERGU;PTUJ;1294;9;;;1/1;;4431;;
639257;366;KRČEVINA PRI VURBERGU;PTUJ;1295;9;;;1/1;;4582;;
639257;366;KRČEVINA PRI VURBERGU;PTUJ;1498;7;;;1/1;;6873;;
639257;366;KRČEVINA PRI VURBERGU;PTUJ;1500;9;;;1/1;;3430;;
639258;166;LENDAVA;LENDAVA;4074/2;5;;;1/1;;900;;
639260;1607;SUHOR;KOSTEL;2789;7;;;1/8;;1770;;
639261;201;RIHTAROVCI;RADENCI;1326/7;6;;;1/1;;300;;
639262;17;ŠALOVCI;ŠALOVCI;7177;5;;;1/1;;1670;;
639262;17;ŠALOVCI;ŠALOVCI;8594;7;;;1/1;;7748;;
639262;17;ŠALOVCI;ŠALOVCI;5821;9;;;1/1;;4025;;
639262;17;ŠALOVCI;ŠALOVCI;7178;7;;;1/1;;8642;;
639262;17;ŠALOVCI;ŠALOVCI;8599;7;;;1/1;;1241;;
639262;17;ŠALOVCI;ŠALOVCI;5832;9;;;1/1;;4881;;
639262;17;ŠALOVCI;ŠALOVCI;5815;7;;;1/1;;381;;
639262;17;ŠALOVCI;ŠALOVCI;5817;7;;;1/1;;767;;
639262;17;ŠALOVCI;ŠALOVCI;4805;9;;;1/1;;108;;
639262;17;ŠALOVCI;ŠALOVCI;5276;9;;;1/1;;254;;
639263;254;MORAVCI;LJUTOMER;564/1;7;;;1/1;;1185;;
639263;254;MORAVCI;LJUTOMER;565;5;;;1/1;;769;;
639263;254;MORAVCI;LJUTOMER;568;9;;;1/1;;2647;;
639263;254;MORAVCI;LJUTOMER;567;7;;;1/1;;1223;;
639263;254;MORAVCI;LJUTOMER;563;9;;;1/1;;1381;;
639263;254;MORAVCI;LJUTOMER;564/2;7;;;1/1;;380;;
639265;105;MURSKA SOBOTA;MURSKA SOBOTA;1821/2;5;;;1/1;;58;;
639265;105;MURSKA SOBOTA;MURSKA SOBOTA;1821/3;5;;;1/1;;75;;
639266;259;LJUTOMER;LJUTOMER;1957/2;5;;;1/1;;350;;
639266;259;LJUTOMER;LJUTOMER;1958;5;;;1/1;;66;;
639266;259;LJUTOMER;LJUTOMER;1957/1;5;;;1/1;;674;;
639267;2223;KOBARID;KOBARID;553/2;3;;;1/4;;340;;
639270;1770;KAŠELJ;LJUBLJANA;821/8;3;;;1/1;;402;;
639271;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;1099/5;5;;;1/2;;240;;
639276;2381;LOKAVEC;AJDOVŠČINA;2617/5;3;;;1/1;;620;;
639277;1894;GODIČ;KAMNIK;365;1;;;1/1;;3036;;
639277;1894;GODIČ;KAMNIK;372/2;1;;;1/1;;82;;
639278;1071;ŠKOFJA VAS;CELJE;1537/1;5;;;1/1;;674;;
639279;1071;ŠKOFJA VAS;CELJE;1537/2;1;;;1/1;;154;;
639280;2619;SOČERGA;KOPER;177;7;;;8/9;;2578;;
639280;2619;SOČERGA;KOPER;184;7;;;8/9;;286;;
639282;2250;MODREJCE;TOLMIN;513;7;;;1/1;;3836;;
639282;2250;MODREJCE;TOLMIN;514/3;7;;;1/1;;407;;
639284;1871;TRBOVLJE;TRBOVLJE;57/67;5;;;1/1;;215;;
639285;1129;ZAGAJ;ŠENTJUR;337;7;;;1/1;;520;;
639286;2183;ZASIP;BLED;150/2;5;;;1/1;;659;;
639287;2696;VOJŠČICA;IDRIJA;760/55;7;;;1/12;;19487;;
639287;2696;VOJŠČICA;IDRIJA;760/43;9;;;1/12;;91164;;
639287;2696;VOJŠČICA;IDRIJA;767/7;7;;;1/12;;827;;
639287;2696;VOJŠČICA;IDRIJA;763;9;;;1/12;;1198;;
639287;2696;VOJŠČICA;IDRIJA;768/1;7;;;1/12;;8553;;
639287;2696;VOJŠČICA;IDRIJA;768/3;7;;;1/12;;1608;;
639287;2696;VOJŠČICA;IDRIJA;771/3;6;;;1/12;;982;;
639287;2696;VOJŠČICA;IDRIJA;760/58;9;;;1/12;;14289;;
639287;2696;VOJŠČICA;IDRIJA;767/3;7;;;1/12;;3176;;
639287;2696;VOJŠČICA;IDRIJA;767/6;7;;;1/12;;252;;
639287;2696;VOJŠČICA;IDRIJA;760/56;9;;;1/12;;32909;;
639287;2696;VOJŠČICA;IDRIJA;765;9;;;1/12;;694;;
639287;2696;VOJŠČICA;IDRIJA;767/1;7;;;1/12;;119167;;
639287;2696;VOJŠČICA;IDRIJA;767/8;7;;;1/12;;3158;;
639287;2696;VOJŠČICA;IDRIJA;769/1;7;;;1/12;;4216;;
639287;2696;VOJŠČICA;IDRIJA;760/41;9;;;1/12;;108572;;
639287;2696;VOJŠČICA;IDRIJA;760/53;7;;;1/12;;19702;;
639287;2696;VOJŠČICA;IDRIJA;766;7;;;1/12;;468;;
639287;2696;VOJŠČICA;IDRIJA;760/54;9;;;1/12;;849;;
639287;2696;VOJŠČICA;IDRIJA;764;9;;;1/12;;1155;;
639287;2696;VOJŠČICA;IDRIJA;768/2;7;;;1/12;;7183;;
639287;2696;VOJŠČICA;IDRIJA;769/2;7;;;1/12;;345;;
639287;2696;VOJŠČICA;IDRIJA;1118/3;7;;;1/24;;438;;
639287;2696;VOJŠČICA;IDRIJA;771/4;6;;;1/12;;223;;
639287;2696;VOJŠČICA;IDRIJA;767/4;7;;;1/12;;20857;;
