ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
637693;1;10.02.2022;14.12.2021;50000;0;;;;;;10.02.2022;10.02.2022;1;5
637696;1;10.02.2022;27.12.2021;10000;0;;;;;;10.02.2022;10.02.2022;1;5
637727;1;10.02.2022;01.09.2020;269000;1;3;;;;;12.02.2022;10.02.2022;1;
637738;1;10.02.2022;28.12.2021;189000;0;;;;;;10.02.2022;10.02.2022;1;5
637754;1;10.02.2022;24.12.2021;75000;0;;;;;;10.02.2022;10.02.2022;1;5
637756;1;10.02.2022;04.01.2022;21000;0;;;;;;10.02.2022;10.02.2022;1;5
637769;1;10.02.2022;31.12.2021;135000;0;;;;;;10.02.2022;10.02.2022;1;5
637775;1;10.02.2022;27.12.2021;4900;0;;;;;;10.02.2022;10.02.2022;1;5
637791;1;10.02.2022;03.12.2021;500;0;;;;;;10.02.2022;10.02.2022;1;5
637808;1;10.02.2022;20.12.2021;46520;0;;;;;;10.02.2022;10.02.2022;1;5
637842;1;10.02.2022;02.01.2022;115000;0;;;;;;10.02.2022;10.02.2022;1;5
637859;3;10.02.2022;25.11.2021;1345,31;0;;;;;;10.02.2022;10.02.2022;1;5
637860;3;10.02.2022;25.11.2021;1345,31;0;;;;;;10.02.2022;10.02.2022;1;5
637866;1;10.02.2022;04.01.2022;95000;0;;;;;;10.02.2022;10.02.2022;1;5
637867;1;10.02.2022;04.10.2021;3000;0;;;;;;10.02.2022;10.02.2022;1;5
637869;1;10.02.2022;22.12.2021;1500;0;;;;;;10.02.2022;10.02.2022;1;5
637889;1;10.02.2022;07.07.2021;7000;0;;;;;;10.02.2022;10.02.2022;1;5
637890;1;10.02.2022;02.01.2022;214;0;;;;;;10.02.2022;10.02.2022;1;5
637891;1;10.02.2022;10.11.2021;54700;0;;;;;;10.02.2022;10.02.2022;1;5
637915;1;10.02.2022;03.01.2022;154000;0;;;;;;10.02.2022;10.02.2022;1;5
637942;1;10.02.2022;22.10.2021;994,55;0;;;;;;10.02.2022;10.02.2022;1;5
637946;1;10.02.2022;02.12.2021;149000;0;;;;;;10.02.2022;10.02.2022;1;5
637957;1;10.02.2022;05.01.2022;170000;0;;;;;;10.02.2022;10.02.2022;1;5
637984;1;10.02.2022;16.12.2021;435000;0;;;;;;10.02.2022;10.02.2022;1;5
638004;1;10.02.2022;05.01.2022;220000;0;;;;;;10.02.2022;10.02.2022;1;5
638009;1;10.02.2022;17.12.2021;1600;0;;;;;;10.02.2022;10.02.2022;1;5
638026;1;10.02.2022;05.01.2021;22500;0;;;;;;10.02.2022;10.02.2022;1;5
638027;1;10.02.2022;20.10.2021;68;0;;;;;;10.02.2022;10.02.2022;1;5
638029;1;10.02.2022;27.12.2021;170000;0;;;;;;10.02.2022;10.02.2022;1;5
638052;1;10.02.2022;22.10.2021;220000;0;;;;;;10.02.2022;10.02.2022;1;5
638053;1;10.02.2022;26.12.2021;300000;0;;;;;;10.02.2022;10.02.2022;1;5
638096;1;10.02.2022;05.01.2022;59000;0;;;;;;10.02.2022;10.02.2022;1;5
638104;1;10.02.2022;22.11.2021;140000;0;;;;;;10.02.2022;10.02.2022;1;5
638132;1;10.02.2022;15.12.2021;3000;0;;;;;;10.02.2022;10.02.2022;1;5
638142;1;10.02.2022;04.01.2022;400000;0;;;;;;10.02.2022;10.02.2022;1;5
638149;1;10.02.2022;28.12.2021;8385;0;;;;;;10.02.2022;10.02.2022;1;5
638164;1;10.02.2022;08.12.2021;2100;0;;;;;;10.02.2022;10.02.2022;1;5
638165;1;10.02.2022;20.12.2021;550;0;;;;;;10.02.2022;10.02.2022;1;5
638167;1;10.02.2022;22.12.2021;1100;0;;;;;;10.02.2022;10.02.2022;1;5
638174;1;10.02.2022;27.12.2021;8000;0;;;;;;10.02.2022;10.02.2022;1;5
638189;1;10.02.2022;06.01.2022;326000;0;;;;;;10.02.2022;10.02.2022;1;5
638190;1;10.02.2022;04.01.2022;12500;0;;;;;;10.02.2022;10.02.2022;1;5
638198;1;10.02.2022;05.08.2021;25867,6;0;;;;;;10.02.2022;10.02.2022;1;5
638199;1;10.02.2022;15.11.2021;3000;0;;;;;;10.02.2022;10.02.2022;1;5
638205;1;10.02.2022;26.11.2021;302,33;0;;;;;;10.02.2022;10.02.2022;1;5
638212;1;10.02.2022;21.12.2021;5000;0;;;;;;10.02.2022;10.02.2022;1;5
638272;1;10.02.2022;22.12.2021;98300;0;;;;;;10.02.2022;10.02.2022;1;5
638284;4;10.02.2022;20.12.2021;166666;0;;;;;;10.02.2022;10.02.2022;1;4
638289;1;10.02.2022;07.01.2022;160000;0;;;;;;10.02.2022;10.02.2022;1;5
638311;1;10.02.2022;21.12.2021;2000;0;;;;;;10.02.2022;10.02.2022;1;5
638312;3;10.02.2022;30.11.2021;4591,84;0;;;;;;10.02.2022;10.02.2022;1;5
638320;1;10.02.2022;30.12.2021;11360;0;;;;;;10.02.2022;10.02.2022;1;5
638322;1;10.02.2022;04.10.2021;801,24;0;;;;;;10.02.2022;10.02.2022;1;5
638323;1;10.02.2022;06.01.2022;95000;0;;;;;;10.02.2022;10.02.2022;1;5
638326;1;10.02.2022;22.12.2021;2000;0;;;;;;10.02.2022;10.02.2022;1;5
638352;1;10.02.2022;06.01.2022;147000;0;;;;;;10.02.2022;10.02.2022;1;5
638355;1;10.02.2022;10.01.2022;25000;0;;;;;;10.02.2022;10.02.2022;1;5
638421;1;10.02.2022;10.01.2022;90000;0;;;;;;10.02.2022;10.02.2022;1;5
638440;1;10.02.2022;06.12.2021;500;0;;;;;;10.02.2022;10.02.2022;1;5
638491;1;10.02.2022;22.11.2021;3500;0;;;;;;10.02.2022;10.02.2022;1;5
638495;1;10.02.2022;07.01.2022;42795;0;;;;;;10.02.2022;10.02.2022;1;5
638496;1;10.02.2022;29.12.2021;8568;0;;;;;;10.02.2022;10.02.2022;1;5
638508;1;10.02.2022;21.11.2021;27000;0;;;;;;10.02.2022;10.02.2022;1;5
638516;1;10.02.2022;28.12.2021;223400;0;;;;;;10.02.2022;10.02.2022;1;5
638533;1;10.02.2022;07.01.2022;125000;0;;;;;;10.02.2022;10.02.2022;1;5
638564;1;10.02.2022;08.01.2022;330000;0;;;;;;10.02.2022;10.02.2022;1;5
638581;1;10.02.2022;07.01.2022;26000;0;;;;;;10.02.2022;10.02.2022;1;5
638588;1;10.02.2022;10.01.2022;52000;0;;;;;;10.02.2022;10.02.2022;1;5
638617;1;10.02.2022;06.12.2021;3500;0;;;;;;10.02.2022;10.02.2022;1;5
638633;1;10.02.2022;13.01.2022;3000;0;;;;;;10.02.2022;10.02.2022;1;5
638636;1;10.02.2022;14.01.2022;106000;0;;;;;;10.02.2022;10.02.2022;1;5
638643;1;10.02.2022;30.12.2021;75000;0;;;;;;10.02.2022;10.02.2022;1;5
638669;1;10.02.2022;05.01.2022;145000;0;;;;;;10.02.2022;10.02.2022;1;5
638675;1;10.02.2022;10.01.2022;82000;0;;;;;;10.02.2022;10.02.2022;1;5
638685;1;10.02.2022;06.01.2022;105000;0;;;;;;10.02.2022;10.02.2022;1;5
638697;1;10.02.2022;27.12.2021;1914;0;;;;;;10.02.2022;10.02.2022;1;5
638698;1;10.02.2022;05.01.2022;3000;0;;;;;;10.02.2022;10.02.2022;1;5
638704;1;10.02.2022;06.01.2022;230000;0;;;;;;10.02.2022;10.02.2022;1;5
638714;1;10.02.2022;11.01.2022;315000;0;;;;;;10.02.2022;10.02.2022;1;5
638718;1;10.02.2022;12.01.2022;1500;0;;;;;;10.02.2022;10.02.2022;1;5
638723;1;10.02.2022;13.01.2022;300000;0;;;;;;10.02.2022;10.02.2022;1;5
638756;1;10.02.2022;10.01.2022;75000;0;;;;;;11.02.2022;10.02.2022;1;5
638758;1;10.02.2022;23.12.2021;22000;0;;;;;;11.02.2022;10.02.2022;1;5
638763;1;10.02.2022;13.01.2022;165000;0;;;;;;11.02.2022;10.02.2022;1;5
638787;2;10.02.2022;07.01.2022;450;0;;;;;;11.02.2022;10.02.2022;1;5
638794;1;10.02.2022;11.01.2022;40000;0;;;;;;11.02.2022;10.02.2022;1;5
638831;1;11.02.2022;13.01.2022;90000;0;;;;;;11.02.2022;11.02.2022;1;5
638842;1;11.02.2022;17.01.2022;450000;0;;;;;;11.02.2022;11.02.2022;1;5
638861;1;11.02.2022;03.01.2022;190000;0;;;;;;11.02.2022;11.02.2022;1;5
638905;1;11.02.2022;12.01.2022;1717;0;;;;;;11.02.2022;11.02.2022;1;5
638933;1;11.02.2022;17.01.2022;200000;0;;;;;;11.02.2022;11.02.2022;1;5
638958;1;11.02.2022;14.01.2022;85000;0;;;;;;11.02.2022;11.02.2022;1;5
638963;1;11.02.2022;30.12.2021;180000;0;;;;;;11.02.2022;11.02.2022;1;5
638978;1;11.02.2022;13.01.2022;9400;0;;;;;;11.02.2022;11.02.2022;1;5
638989;1;11.02.2022;18.01.2022;315000;0;;;;;;11.02.2022;11.02.2022;1;5
639000;3;11.02.2022;17.01.2022;735;0;;;;;;11.02.2022;11.02.2022;1;5
639003;1;11.02.2022;03.01.2022;4500;0;;;;;;11.02.2022;11.02.2022;1;5
639010;4;11.02.2022;23.12.2021;95097,97;0;;;;;;11.02.2022;11.02.2022;1;4
639028;1;11.02.2022;13.01.2022;110000;0;;;;;;11.02.2022;11.02.2022;1;5
639030;1;11.02.2022;03.01.2022;22800;0;;;;;;11.02.2022;11.02.2022;1;5
639033;1;11.02.2022;12.01.2022;195000;0;;;;;;11.02.2022;11.02.2022;1;5
639035;1;11.02.2022;16.07.2021;10000;0;;;;;;11.02.2022;11.02.2022;1;5
639045;1;11.02.2022;18.01.2022;120000;0;;;;;;11.02.2022;11.02.2022;1;5
639078;1;11.02.2022;14.01.2022;500000;0;;;;;;11.02.2022;11.02.2022;1;5
639085;1;11.02.2022;19.01.2022;240000;0;;;;;;11.02.2022;11.02.2022;1;5
639093;1;11.02.2022;23.12.2021;68888;0;;;;;;11.02.2022;11.02.2022;1;5
639118;1;11.02.2022;18.01.2022;6078;0;;;;;;11.02.2022;11.02.2022;1;5
639123;1;11.02.2022;17.01.2022;550000;0;;;;;;11.02.2022;11.02.2022;1;5
639127;1;11.02.2022;17.01.2022;128500;0;;;;;;11.02.2022;11.02.2022;1;5
639131;1;11.02.2022;03.01.2022;2612,25;0;;;;;;11.02.2022;11.02.2022;1;5
639133;1;11.02.2022;12.11.2021;200000;0;;;;;;11.02.2022;11.02.2022;1;5
639180;1;11.02.2022;13.01.2022;10000;0;;;;;;11.02.2022;11.02.2022;1;5
639187;1;11.02.2022;23.11.2021;2973,37;0;;;;;;11.02.2022;11.02.2022;1;5
639242;1;11.02.2022;21.01.2022;24547;0;;;;;;11.02.2022;11.02.2022;1;5
639293;1;11.02.2022;20.01.2022;1044;0;;;;;;11.02.2022;11.02.2022;1;5
639295;1;11.02.2022;20.01.2022;29670;0;;;;;;11.02.2022;11.02.2022;1;5
639301;1;11.02.2022;18.01.2022;3015;0;;;;;;11.02.2022;11.02.2022;1;5
639302;1;11.02.2022;22.01.2022;130000;0;;;;;;11.02.2022;11.02.2022;1;5
639324;1;11.02.2022;19.01.2022;275000;0;;;;;;11.02.2022;11.02.2022;1;5
639335;3;11.02.2022;19.01.2022;450;0;;;;;;11.02.2022;11.02.2022;1;5
639347;1;11.02.2022;24.01.2022;46260;0;;;;;;11.02.2022;11.02.2022;1;5
639353;1;11.02.2022;17.12.2021;16000;0;;;;;;11.02.2022;11.02.2022;1;5
639362;1;11.02.2022;26.01.2022;122000;0;;;;;;11.02.2022;11.02.2022;1;5
639378;1;11.02.2022;11.01.2022;270000;0;;;;;;11.02.2022;11.02.2022;1;5
639454;1;14.02.2022;10.01.2022;378322,5;1;3;;;;;14.02.2022;14.02.2022;1;5
639467;1;14.02.2022;08.06.2020;95202;1;3;;;;;14.02.2022;14.02.2022;1;5
639479;1;14.02.2022;11.05.2021;115400;1;3;;;;;14.02.2022;14.02.2022;1;5
639717;1;17.02.2022;08.12.2021;112927,5;1;3;;;;;17.02.2022;17.02.2022;1;5
639802;1;21.02.2022;14.01.2022;17194,68;1;4;;;;;21.02.2022;21.02.2022;1;5
639871;1;24.02.2022;09.12.2019;235406,5;1;3;;;;;24.02.2022;24.02.2022;1;5
639980;1;02.03.2022;28.06.2019;10950;1;3;;;;;02.03.2022;02.03.2022;1;5
640078;1;04.03.2022;15.09.2021;6971;1;4;;;;;04.03.2022;04.03.2022;1;5
640093;1;04.03.2022;25.10.2021;426500;1;4;;;;;04.03.2022;04.03.2022;1;5
640201;1;08.03.2022;19.01.2022;6971;1;4;;;;;08.03.2022;08.03.2022;1;5
640215;1;08.03.2022;01.09.2021;6000;1;4;;;;;08.03.2022;08.03.2022;1;5
640281;1;10.03.2022;17.09.2021;4736;0;;;;;;10.03.2022;10.03.2022;1;5
640309;1;10.03.2022;10.12.2021;27405;0;;;;;;10.03.2022;10.03.2022;1;5
640313;1;10.03.2022;15.12.2021;1045;0;;;;;;10.03.2022;10.03.2022;1;5
640318;1;10.03.2022;08.11.2021;4000;0;;;;;;10.03.2022;10.03.2022;1;5
640336;1;10.03.2022;29.12.2021;17500;0;;;;;;10.03.2022;10.03.2022;1;5
640345;1;10.03.2022;16.12.2021;27500;0;;;;;;10.03.2022;10.03.2022;1;5
640346;1;10.03.2022;28.12.2021;190000;0;;;;;;10.03.2022;10.03.2022;1;5
640348;1;10.03.2022;14.09.2021;46008;0;;;;;;10.03.2022;10.03.2022;1;5
640354;1;10.03.2022;20.12.2021;2500;0;;;;;;10.03.2022;10.03.2022;1;5
640357;1;10.03.2022;24.09.2021;23143,65;0;;;;;;10.03.2022;10.03.2022;1;5
640388;1;10.03.2022;29.12.2021;33500;0;;;;;;10.03.2022;10.03.2022;1;5
640427;1;10.03.2022;11.01.2022;123000;0;;;;;;10.03.2022;10.03.2022;1;5
640437;1;10.03.2022;11.01.2022;116000;0;;;;;;10.03.2022;10.03.2022;1;5
640444;1;10.03.2022;11.01.2022;86000;0;;;;;;10.03.2022;10.03.2022;1;5
640446;4;10.03.2022;09.01.2022;10000;0;;;;;;10.03.2022;10.03.2022;1;4
640496;1;10.03.2022;17.01.2022;15246,3;0;;;;;;10.03.2022;10.03.2022;1;5
640511;1;10.03.2022;28.09.2021;2000;0;;;;;;10.03.2022;10.03.2022;1;5
640523;1;10.03.2022;17.01.2022;52500;0;;;;;;10.03.2022;10.03.2022;1;5
640531;1;10.03.2022;14.01.2022;145000;0;;;;;;10.03.2022;10.03.2022;1;5
640554;1;10.03.2022;19.01.2022;34000;0;;;;;;10.03.2022;10.03.2022;1;5
640564;1;10.03.2022;03.11.2021;3000;0;;;;;;10.03.2022;10.03.2022;1;5
640605;1;10.03.2022;17.01.2022;20000;0;;;;;;10.03.2022;10.03.2022;1;5
640606;1;10.03.2022;20.01.2022;200000;0;;;;;;10.03.2022;10.03.2022;1;5
640608;1;10.03.2022;17.01.2022;2200;0;;;;;;10.03.2022;10.03.2022;1;5
640609;1;10.03.2022;19.01.2022;23000;0;;;;;;10.03.2022;10.03.2022;1;5
640624;1;10.03.2022;20.01.2022;103000;0;;;;;;10.03.2022;10.03.2022;1;5
640626;1;10.03.2022;18.01.2022;300000;0;;;;;;10.03.2022;10.03.2022;1;5
640628;1;10.03.2022;17.01.2022;61250;0;;;;;;10.03.2022;10.03.2022;1;5
640657;1;10.03.2022;20.09.2021;500;0;;;;;;10.03.2022;10.03.2022;1;5
640671;1;10.03.2022;20.01.2022;133000;0;;;;;;10.03.2022;10.03.2022;1;5
640689;1;10.03.2022;19.01.2022;10000;0;;;;;;10.03.2022;10.03.2022;1;5
640711;1;10.03.2022;10.11.2021;9790;0;;;;;;10.03.2022;10.03.2022;1;5
640718;1;10.03.2022;24.01.2022;3000;0;;;;;;10.03.2022;10.03.2022;1;5
640723;1;10.03.2022;10.01.2022;35000;0;;;;;;10.03.2022;10.03.2022;1;5
640739;1;10.03.2022;19.01.2022;25000;0;;;;;;10.03.2022;10.03.2022;1;5
640742;1;10.03.2022;20.12.2021;100000;0;;;;;;10.03.2022;10.03.2022;1;5
640759;1;10.03.2022;08.12.2021;95000;0;;;;;;10.03.2022;10.03.2022;1;5
640765;1;10.03.2022;24.12.2021;750;0;;;;;;10.03.2022;10.03.2022;1;5
640781;1;10.03.2022;24.01.2022;7500;0;;;;;;10.03.2022;10.03.2022;1;5
640788;1;10.03.2022;18.12.2021;967;0;;;;;;10.03.2022;10.03.2022;1;5
640804;1;10.03.2022;24.01.2022;244000;0;;;;;;10.03.2022;10.03.2022;1;5
640831;1;10.03.2022;25.01.2022;220000;0;;;;;;10.03.2022;10.03.2022;1;5
640838;1;10.03.2022;24.01.2022;100000;0;;;;;;10.03.2022;10.03.2022;1;5
640890;1;10.03.2022;31.12.2021;106380;0;;;;;;10.03.2022;10.03.2022;1;5
640930;1;10.03.2022;26.01.2022;180000;0;;;;;;10.03.2022;10.03.2022;1;5
640934;1;10.03.2022;07.03.2022;9855;1;3;;;;;10.03.2022;10.03.2022;1;5
640936;1;10.03.2022;25.01.2022;932,64;0;;;;;;10.03.2022;10.03.2022;1;5
640942;1;10.03.2022;24.01.2022;34000;0;;;;;;10.03.2022;10.03.2022;1;5
640958;1;10.03.2022;24.01.2022;10000;0;;;;;;10.03.2022;10.03.2022;1;5
640963;1;10.03.2022;24.01.2022;49500;0;;;;;;10.03.2022;10.03.2022;1;5
640975;1;10.03.2022;24.01.2022;24000;0;;;;;;10.03.2022;10.03.2022;1;5
640985;1;10.03.2022;21.01.2022;54000;0;;;;;;10.03.2022;10.03.2022;1;5
641061;1;10.03.2022;17.12.2021;18628,5;0;;;;;;10.03.2022;10.03.2022;1;5
641062;1;10.03.2022;21.01.2022;220000;0;;;;;;10.03.2022;10.03.2022;1;5
641086;1;10.03.2022;04.01.2022;2119,5;0;;;;;;10.03.2022;10.03.2022;1;5
641093;1;10.03.2022;14.01.2022;1430;0;;;;;;10.03.2022;10.03.2022;1;5
641123;1;10.03.2022;26.01.2022;68860;0;;;;;;10.03.2022;10.03.2022;1;5
641124;1;10.03.2022;14.01.2022;1461,24;0;;;;;;10.03.2022;10.03.2022;1;5
641126;1;10.03.2022;25.01.2022;400000;0;;;;;;10.03.2022;10.03.2022;1;5
641131;1;10.03.2022;20.12.2021;700;0;;;;;;10.03.2022;10.03.2022;1;5
641158;1;10.03.2022;25.01.2022;630;0;;;;;;10.03.2022;10.03.2022;1;5
641164;1;10.03.2022;24.01.2022;1285;0;;;;;;10.03.2022;10.03.2022;1;5
641167;1;10.03.2022;20.10.2021;57000;0;;;;;;10.03.2022;10.03.2022;1;5
641172;1;10.03.2022;24.01.2022;1200;0;;;;;;10.03.2022;10.03.2022;1;5
641187;1;10.03.2022;21.01.2022;8196;0;;;;;;10.03.2022;10.03.2022;1;5
641188;1;10.03.2022;27.01.2022;1547;0;;;;;;10.03.2022;10.03.2022;1;5
641194;1;10.03.2022;19.01.2022;9700;0;;;;;;10.03.2022;10.03.2022;1;5
641205;1;10.03.2022;12.01.2022;3500;0;;;;;;10.03.2022;10.03.2022;1;5
641210;3;10.03.2022;18.12.2021;24300;0;;;;;;10.03.2022;10.03.2022;1;5
641212;1;10.03.2022;18.01.2022;26338,91;0;;;;;;10.03.2022;10.03.2022;1;5
641219;1;10.03.2022;27.12.2021;6680;0;;;;;;10.03.2022;10.03.2022;1;5
641223;1;10.03.2022;27.01.2022;80000;0;;;;;;10.03.2022;10.03.2022;1;5
641230;1;10.03.2022;28.01.2022;12330,09;0;;;;;;10.03.2022;10.03.2022;1;5
641231;1;10.03.2022;25.01.2022;222000;0;;;;;;10.03.2022;10.03.2022;1;5
641249;1;10.03.2022;22.11.2021;12000;0;;;;;;10.03.2022;10.03.2022;1;5
641260;1;10.03.2022;21.01.2022;526,32;0;;;;;;10.03.2022;10.03.2022;1;5
641300;1;10.03.2022;30.01.2022;201000;0;;;;;;10.03.2022;10.03.2022;1;5
641318;1;10.03.2022;13.01.2022;30000;0;;;;;;10.03.2022;10.03.2022;1;5
641338;1;10.03.2022;27.01.2022;234000;0;;;;;;10.03.2022;10.03.2022;1;5
641350;1;10.03.2022;27.01.2022;500000;0;;;;;;10.03.2022;10.03.2022;1;5
641370;1;10.03.2022;31.01.2022;24700;0;;;;;;10.03.2022;10.03.2022;1;5
641377;1;10.03.2022;28.01.2022;125000;0;;;;;;10.03.2022;10.03.2022;1;5
641379;1;10.03.2022;25.01.2022;19400;0;;;;;;10.03.2022;10.03.2022;1;5
641384;4;10.03.2022;10.01.2022;45000;0;;;;;;10.03.2022;10.03.2022;1;4
641393;1;10.03.2022;28.01.2022;410000;0;;;;;;10.03.2022;10.03.2022;1;5
641440;1;10.03.2022;01.02.2022;215000;0;;;;;;10.03.2022;10.03.2022;1;5
641452;1;10.03.2022;26.01.2022;138000;0;;;;;;10.03.2022;10.03.2022;1;5
641459;1;10.03.2022;10.12.2021;81470;0;;;;;;10.03.2022;10.03.2022;1;5
641470;1;10.03.2022;24.01.2022;50000;0;;;;;;10.03.2022;10.03.2022;1;5
641505;1;10.03.2022;07.12.2021;19040;0;;;;;;10.03.2022;10.03.2022;1;5
641508;1;10.03.2022;27.01.2022;120000;0;;;;;;10.03.2022;10.03.2022;1;5
641517;1;10.03.2022;26.01.2022;65000;0;;;;;;10.03.2022;10.03.2022;1;5
641536;1;10.03.2022;28.01.2022;88000;0;;;;;;10.03.2022;10.03.2022;1;5
641545;1;10.03.2022;27.01.2022;265000;0;;;;;;10.03.2022;10.03.2022;1;5
641565;1;10.03.2022;19.01.2022;195000;0;;;;;;10.03.2022;10.03.2022;1;5
641574;1;10.03.2022;01.02.2022;160000;0;;;;;;10.03.2022;10.03.2022;1;5
641599;1;10.03.2022;01.02.2022;147500;0;;;;;;10.03.2022;10.03.2022;1;5
641663;1;10.03.2022;31.01.2022;20000;0;;;;;;10.03.2022;10.03.2022;1;5
641667;1;10.03.2022;07.12.2021;10015,6;0;;;;;;10.03.2022;10.03.2022;1;5
641713;1;10.03.2022;03.02.2022;130000;0;;;;;;10.03.2022;10.03.2022;1;5
641717;1;10.03.2022;02.02.2022;110000;0;;;;;;10.03.2022;10.03.2022;1;5
641739;3;10.03.2022;31.01.2022;21500;0;;;;;;10.03.2022;10.03.2022;1;5
641760;1;10.03.2022;27.01.2022;157000;0;;;;;;10.03.2022;10.03.2022;1;5
641773;3;10.03.2022;03.12.2021;12300;0;;;;;;10.03.2022;10.03.2022;1;5
641816;1;10.03.2022;11.01.2022;2800;0;;;;;;10.03.2022;10.03.2022;1;5
641829;1;10.03.2022;26.01.2022;70000;0;;;;;;10.03.2022;10.03.2022;1;5
641851;1;10.03.2022;26.01.2022;135;0;;;;;;10.03.2022;10.03.2022;1;5
641853;1;10.03.2022;26.01.2022;264;0;;;;;;10.03.2022;10.03.2022;1;5
641870;1;10.03.2022;27.01.2022;55000;0;;;;;;10.03.2022;10.03.2022;1;5
641883;1;10.03.2022;22.09.2021;59064,5;0;;;;;;10.03.2022;10.03.2022;1;5
641899;1;10.03.2022;28.01.2022;4400;0;;;;;;10.03.2022;10.03.2022;1;5
641905;1;10.03.2022;26.01.2022;8000;0;;;;;;10.03.2022;10.03.2022;1;5
641923;1;10.03.2022;25.11.2021;4500;0;;;;;;10.03.2022;10.03.2022;1;5
641954;1;10.03.2022;04.02.2022;13606;0;;;;;;10.03.2022;10.03.2022;1;5
641958;1;10.03.2022;07.02.2022;8345;0;;;;;;10.03.2022;10.03.2022;1;5
641962;1;10.03.2022;08.02.2022;91500;0;;;;;;10.03.2022;10.03.2022;1;5
641973;1;10.03.2022;04.02.2022;64750;0;;;;;;10.03.2022;10.03.2022;1;5
641977;1;10.03.2022;18.11.2021;3693;0;;;;;;10.03.2022;10.03.2022;1;5
641998;1;10.03.2022;02.02.2022;5316;0;;;;;;11.03.2022;10.03.2022;1;5
642003;1;10.03.2022;04.02.2022;80000;0;;;;;;11.03.2022;10.03.2022;1;5
642037;1;10.03.2022;05.02.2022;580000;0;;;;;;11.03.2022;10.03.2022;1;5
642040;1;10.03.2022;06.01.2022;53000;0;;;;;;11.03.2022;10.03.2022;1;5
642046;1;10.03.2022;09.02.2022;130000;0;;;;;;11.03.2022;10.03.2022;1;5
642056;1;10.03.2022;03.02.2022;1190;0;;;;;;11.03.2022;10.03.2022;1;5
642073;1;11.03.2022;04.02.2022;370000;0;;;;;;11.03.2022;11.03.2022;1;5
642110;1;11.03.2022;10.02.2022;58900;0;;;;;;11.03.2022;11.03.2022;1;5
642153;1;11.03.2022;10.06.2019;1000;0;;;;;;11.03.2022;11.03.2022;1;5
642159;1;11.03.2022;02.02.2022;105000;0;;;;;;11.03.2022;11.03.2022;1;5
642172;1;11.03.2022;09.02.2022;142350;0;;;;;;11.03.2022;11.03.2022;1;5
642175;1;11.03.2022;06.12.2021;6600;0;;;;;;11.03.2022;11.03.2022;1;5
642178;1;11.03.2022;02.02.2022;40500;0;;;;;;11.03.2022;11.03.2022;1;5
642198;1;11.03.2022;03.02.2022;38000;0;;;;;;11.03.2022;11.03.2022;1;5
642199;1;11.03.2022;20.01.2022;7580;0;;;;;;11.03.2022;11.03.2022;1;5
642216;1;11.03.2022;02.02.2022;173900;0;;;;;;11.03.2022;11.03.2022;1;5
642224;1;11.03.2022;08.01.2022;4209;0;;;;;;11.03.2022;11.03.2022;1;5
642236;1;11.03.2022;09.02.2022;90000;0;;;;;;11.03.2022;11.03.2022;1;5
642238;1;11.03.2022;24.12.2021;37500;0;;;;;;11.03.2022;11.03.2022;1;5
642244;1;11.03.2022;09.02.2022;110000;0;;;;;;11.03.2022;11.03.2022;1;5
642254;1;11.03.2022;10.02.2022;50000;0;;;;;;11.03.2022;11.03.2022;1;5
642292;1;11.03.2022;03.02.2022;124430;0;;;;;;11.03.2022;11.03.2022;1;5
642295;1;11.03.2022;09.02.2022;25000;0;;;;;;11.03.2022;11.03.2022;1;5
642305;1;11.03.2022;07.02.2022;125000;0;;;;;;11.03.2022;11.03.2022;1;5
642313;1;11.03.2022;10.02.2022;20000;0;;;;;;11.03.2022;11.03.2022;1;5
642329;3;11.03.2022;04.10.2021;81100;0;;;;;;11.03.2022;11.03.2022;1;5
642331;1;11.03.2022;09.02.2022;265000;0;;;;;;11.03.2022;11.03.2022;1;5
642333;1;11.03.2022;11.02.2022;112500;0;;;;;;11.03.2022;11.03.2022;1;5
642350;1;11.03.2022;09.02.2022;115000;0;;;;;;11.03.2022;11.03.2022;1;5
642361;1;11.03.2022;23.12.2021;3200;0;;;;;;11.03.2022;11.03.2022;1;5
642385;1;11.03.2022;11.02.2022;60000;0;;;;;;11.03.2022;11.03.2022;1;5
642414;3;11.03.2022;24.01.2022;1611,4;0;;;;;;11.03.2022;11.03.2022;1;5
642416;1;11.03.2022;12.10.2021;6400;0;;;;;;11.03.2022;11.03.2022;1;5
642418;1;11.03.2022;10.02.2022;30000;0;;;;;;11.03.2022;11.03.2022;1;5
642435;1;11.03.2022;10.02.2022;11250;0;;;;;;11.03.2022;11.03.2022;1;5
642462;1;11.03.2022;11.02.2022;27000;0;;;;;;11.03.2022;11.03.2022;1;5
642479;1;11.03.2022;10.02.2022;145000;0;;;;;;11.03.2022;11.03.2022;1;5
642484;1;11.03.2022;24.08.2021;3486,52;0;;;;;;11.03.2022;11.03.2022;1;5
642491;1;11.03.2022;12.01.2022;4317;0;;;;;;11.03.2022;11.03.2022;1;5
642512;1;11.03.2022;31.01.2022;145,39;0;;;;;;11.03.2022;11.03.2022;1;5
