ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Parcelna številka za geolokacijo;Interna oznaka dela stavbe;Evidentiranost dela stavbe;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta dela stavbe;Leto izgradnje dela stavbe;Stavba je dokončana;Gradbena faza;Novogradnja;Prodana površina;Prodani delež dela stavbe;Prodana površina dela stavbe;Prodana uporabna površina dela stavbe;Nadstropje dela stavbe;Število zunanjih parkirnih mest;Atrij;Površina atrija;Opombe o nepremičnini;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina;Prostori dela stavbe;Pogodbena cena dela stavbe;Stopnja DDV dela stavbe
637225;2175;JESENICE;JESENICE;94;1;;;1;JESENICE;SPODNJI PLAVŽ;11;;2;1;1957;1;;;70;1/4;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;nadstropje;;70,2;55,6; bivalni prostor | klet;;
639372;1737;TABOR;LJUBLJANA;1007;344;;;1;;;;;344;3;2004;1;;;11;1/1;;;;;;;;15 - Garaža;klet;;11,4;11,4; garaža;;
636370;660;STUDENCI;MARIBOR;4797;26;;;1;;;;;26;2;2022;1;;1;63,1;1/1;;;;;;;;2 - Stanovanje;nadstropje;;63,1;56,4; bivalni prostor | odprta terasa, balkon, loža;;
640523;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;1139;2;;;1;NOVO MESTO;ŠMIHEL;33;;;14;1975;1;;;12;1/2;;;;;;;;37 - Skupni komunikacijski prostor;;;12,2;0; skupni komunikacijski prostor;;
633014;1071;ŠKOFJA VAS;CELJE;905;1;;;1;ZADOBROVA;ZADOBROVA;89;;;1;1850;1;;;103;1/1;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;pritličje;;102,6;40,8; bivalni prostor | garaža | klet;;
643249;1695;KARLOVŠKO PREDMESTJE;;5369;15;;;1;;;;;;3;2021;1;;1;13,9;1/1;;;;;;;;16 - Garažno parkirno mesto;pritličje;;13,9;13,9; garažni parkirni prostor;;
635078;659;TABOR;MARIBOR;1678;6;;;1;MARIBOR;LINHARTOVA ULICA;4;;6;2;1928;1;;;51;1/1;;;;;;;;2 - Stanovanje;mansarda;;50,5;38; bivalni prostor | klet;;
632047;660;STUDENCI;MARIBOR;288;1;;;1;MARIBOR;KORENČANOVA ULICA;5;B;1;1;1890;1;;;51;1/1;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;pritličje;;50,7;40,4; bivalni prostor | klet;;
632313;2501;PETELINJE;PIVKA;459;2;;;1;PIVKA;POSTOJNSKA CESTA;2;;2;8;1903;1;;;118;1/1;;;;;;;;10 - Trgovski del stavbe;pritličje;;117,8;117,8; lokal, prodajalna;;
637874;2092;DUPLJE;NAKLO;261;1;;;1;SPODNJE DUPLJE;SPODNJE DUPLJE;48;;;1;1948;1;;;95;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;94,5;59; bivalni prostor | garaža | klet;;
637014;657;MARIBOR GRAD;MARIBOR;820;48;;;1;;;;;21;14;1935;1;;;21;1/1;;;;;;;;33 - Klet;klet;;20,6;20,6; klet;;
638968;1770;KAŠELJ;LJUBLJANA;539;1;;;1;LJUBLJANA;DELAVSKA ULICA;15;;;1;1970;1;;;61;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;61,4;41,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
640337;2631;PORTOROŽ;PIRAN;6020;207;;;1;LUCIJA;OBALA;114;C;207;4;1995;1;;;11;1/1;;;;;;;;15 - Garaža;nadstropje;;11;11; garaža;;
637936;1211;HAJNSKO;ŠMARJE PRI JELŠAH;101;1;;;1;HAJNSKO;HAJNSKO;11;B;;1;1975;1;;;155;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;155,3;57,9; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
636662;1381;BOŠTANJ;SEVNICA;842;4;;;1;DOLENJI BOŠTANJ;DOLENJI BOŠTANJ;41;F;;15;1999;1;;;60;1/1;;;;;;;;37 - Skupni komunikacijski prostor;;;60,3;0; skupni komunikacijski prostor;;
636920;209;KUNOVA;;119;1;;;1;;;;;;13;1850;1;;;305;1/6;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;305;305; kmetijski prostor;;
634391;1727;POLJANSKO PREDMESTJE;LJUBLJANA;367;210;;;1;LJUBLJANA;AMBROŽEV TRG;4;;;4;1969;1;;;13;1/1;;;;;;;;15 - Garaža;drugo;;13;13; garaža;;
634647;2085;BABNI VRT;KRANJ;114;1;;;1;TRSTENIK;TRSTENIK;2;;;1;1850;1;;;214;1/3;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;214;139,4; bivalni prostor | klet;;
637561;365;JIRŠOVCI;DESTRNIK;112;1;;;1;;;;;;13;1970;1;;;56;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;56;56; kmetijski prostor;;
632603;2029;STARI DVOR;ŠKOFJA LOKA;1070;2;;;1;VIRMAŠE;VIRMAŠE;242;;102;2;2010;1;;;54;1/1;;;;;;;;2 - Stanovanje;pritličje;;54,2;33,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
632212;1007;GRAJSKA VAS;BRASLOVČE;298;1;;;1;GRAJSKA VAS;GRAJSKA VAS;1;;;11;2000;1;;;860;1/1;;;;;;;;17 - Del stavbe za industrijsko rabo;pritličje;;860;860; proizvodni in skladiščni prostor;;
641552;1739;ZGORNJA ŠIŠKA;LJUBLJANA;14;28;;;1;LJUBLJANA;ULICA BRATOV UČAKAR;92;;4;3;1978;1;;;15;1/1;;;;;;;;15 - Garaža;klet;;15,2;15,2; garaža;;
636484;660;STUDENCI;MARIBOR;4797;70;;;1;;;;;70;2;2022;1;;1;63,3;1/1;;;;;;;;2 - Stanovanje;nadstropje;;63,3;43,6; bivalni prostor | odprta terasa, balkon, loža;;
633204;680;TEZNO;MARIBOR;287;16;;;1;MARIBOR;PRVOMAJSKA ULICA;3;;16;2;1962;1;;;58;1/1;;;;;;;;2 - Stanovanje;nadstropje;;58;48,9; bivalni prostor | klet | odprta terasa, balkon, loža;;
642394;680;TEZNO;MARIBOR;1148;1;;;1;;;;;;4;1969;1;;;15;1/1;;;;;;;;15 - Garaža;pritličje;;15;15; garaža;;
632825;1710;GRADIŠČE;;438;1;;;1;;;;;;14;1991;1;;;11;1/1;;;;;;;;33 - Klet;drugo;;10,8;10,8; klet;;
643565;2027;STARA LOKA;ŠKOFJA LOKA;1575;79;;;1;ŠKOFJA LOKA;CESTA TALCEV;3;E;31;2;2021;1;;1;74,49;1/2;;;;;;;;2 - Stanovanje;nadstropje;;111,3;63,9; bivalni prostor | garažni parkirni prostor | odprta terasa, balkon, loža;;
636556;660;STUDENCI;MARIBOR;4797;189;;;1;;;;;;3;2022;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
635520;2713;OB ŽELEZNICI;MARIBOR;190;21;;;1;MARIBOR;TRŽAŠKA CESTA;37;A;;5;1977;1;;;29;1/1;;;;;;;;9 - Poslovni del stavbe;nadstropje;;29,3;29,3; poslovni prostor;;
637887;99;FILOVCI;MORAVSKE TOPLICE;160;1;;;1;FILOVCI;FILOVCI;96;;1;1;1919;1;;;85;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;84,5;56,2; bivalni prostor | klet | zaprta terasa, balkon, loža;;
638662;59;MOŠČANCI;PUCONCI;124;2;;;1;MOŠČANCI;MOŠČANCI;48;;1;13;1929;1;;;98;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;97,9;97,9; kmetijski prostor;;
639818;850;SLOVENJ GRADEC;SLOVENJ GRADEC;2292;14;;;1;SLOVENJ GRADEC;OZARE;67;;14;2;2021;1;;1;39,8;1/1;;;;;;;;2 - Stanovanje;nadstropje;;39,8;34,5; bivalni prostor | odprta terasa, balkon, loža;;
632779;2182;DOSLOVČE;ŽIROVNICA;486;1;;;1;;;;;;4;1988;1;;;36;1/2;;;;;;;;15 - Garaža;pritličje;;36;36; garaža;;
642269;2631;PORTOROŽ;PIRAN;4761;1;;;1;SEČA;SEČA;83;C;1;2;1999;1;;;50;1/1;;;;;;;;2 - Stanovanje;klet;;49,7;49,7; bivalni prostor;;
641917;1773;DOBRUNJE;LJUBLJANA;1725;3;;;1;LJUBLJANA;LITIJSKA CESTA;262;A;3;2;2012;1;;;59;1/1;;;;;;;;2 - Stanovanje;nadstropje;;58,7;53,1; bivalni prostor | zaprta terasa, balkon, loža;;
637212;1753;VIŽMARJE;LJUBLJANA;3259;6;;;1;LJUBLJANA;VIŽMARSKA POT;40;;6;2;2006;1;;;62;1/1;;;;;;;;2 - Stanovanje;nadstropje;;61,6;61,6; bivalni prostor;;
642429;2155;HRAŠE;RADOVLJICA;629;5;;;1;LESCE;FINŽGARJEVA ULICA;16;;5;2;1946;1;;;96;1/1;;;;;;;;2 - Stanovanje;nadstropje;;96,4;75,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
633499;1735;STOŽICE;LJUBLJANA;3420;54;;;1;LJUBLJANA;DUNAJSKA CESTA;186;;;4;2000;1;;;12;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;11,5;11,5; garažni parkirni prostor;;
632479;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;1252;2;;;1;SLOVENSKE KONJICE;MESTNI TRG;16;;2;2;1985;1;;;44;1/1;;;;;;;;2 - Stanovanje;nadstropje;;44,1;35; bivalni prostor | klet | zaprta terasa, balkon, loža;;
634414;884;FARNA VAS;PREVALJE;985;1;;;1;PREVALJE;SPODNJI KRAJ;35;;;1;1975;1;;;172;1/12;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;171,7;90,8; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
641453;37;DOLNJI SLAVEČI;;437;1;;;1;;;;;;1;1985;1;;;201;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;201,4;138; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | tehnični prostor;;
640099;1753;VIŽMARJE;LJUBLJANA;3397;106;;;1;;;;;;15;2009;1;;0;6,8;1/1;;;;;;;;33 - Klet;klet;;6,8;6,8; klet;;
633351;1755;GLINCE;;1872;243;;;1;;;;;;3;2008;1;;;14;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;13,8;13,8; garažni parkirni prostor;;
637941;2626;IZOLA;IZOLA;3666;71;;;1;;;;;;3;2006;1;;;14;1/1;;;;;;;;15 - Garaža;drugo;;14;14; garaža;;
640140;2605;KOPER;KOPER;2070;213;;;1;;;;;;3;2013;1;;1;13;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;13;13; garažni parkirni prostor;;
639818;850;SLOVENJ GRADEC;SLOVENJ GRADEC;2292;7;;;1;SLOVENJ GRADEC;OZARE;67;;7;2;2021;1;;1;68,2;1/1;;;;;;;;2 - Stanovanje;nadstropje;;68,2;62,9; bivalni prostor | odprta terasa, balkon, loža;;
633754;512;LEDINEK;SVETA ANA;253;1;;;1;LEDINEK;LEDINEK;4;A;;1;1986;1;;;216;1/2;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;215,5;123; bivalni prostor | garaža | klet | shramba, sušilnica, pralnica;;
642029;2616;PODPEČ;KOPER;11;1;;;1;;;;;;13;1800;1;;;128;1/18;;;;;;;;28 - Pomožni kmetijski del stavbe;drugo;;127,8;127,8; kmetijski prostor;;
642937;2200;BOHINJSKA BISTRICA;BOHINJ;1278;106;;;1;BOHINJSKA BISTRICA;TRG SVOBODE;1;A;106;4;2007;1;;;13;1/1;;;;;;;;15 - Garaža;klet;;12,7;12,7; garaža;;
633917;1480;POTOV VRH;NOVO MESTO;1057;1;;;1;;;;;;13;1850;1;;;25;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;25;25; kmetijski prostor;;
634353;317;PAVLOVCI;ORMOŽ;6;1;;;1;PAVLOVCI;PAVLOVCI;9;A;;1;1990;1;;;180;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;drugo;;180;144; bivalni prostor;;
632382;783;STUDENICE;POLJČANE;53;1;;;1;;;;;;1;1900;1;;;2296;1/1;;;;;;;;4 - Bivalna enota;pritličje;;2295,8;0; nedokončan prostor;;
642446;1737;TABOR;LJUBLJANA;1007;341;;;1;;;;;341;3;2004;1;;;11;1/1;;;;;;;;15 - Garaža;klet;;11,4;11,4; garaža;;
642458;657;MARIBOR GRAD;MARIBOR;2236;201;;;1;MARIBOR;LOŠKA ULICA;10;;301;2;1995;1;;;67;1/1;;;;;;;;2 - Stanovanje;nadstropje;;67,4;64,6; bivalni prostor | odprta terasa, balkon, loža;;
635069;2490;POSTOJNA;POSTOJNA;20;12;;;1;POSTOJNA;CANKARJEVA ULICA;7;;12;2;1964;1;;;54;1/1;;;;;;;;2 - Stanovanje;nadstropje;;53,5;43,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
638088;1735;STOŽICE;LJUBLJANA;1644;2;;;1;LJUBLJANA;MAROLTOVA ULICA;5;;2;2;1978;1;;;79;1/1;;;;;;;;2 - Stanovanje;nadstropje;;79,3;63,6; bivalni prostor;;
642514;388;ROGOZNICA;PTUJ;699;1;;;1;PTUJ;ANŽELOVA ULICA;7;;;1;1975;1;;;213;1/6;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;212,7;139,4; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
638030;2122;HUJE;KRANJ;670;19;;;1;KRANJ;ULICA ANGELCE HLEBCE;7;B;19;3;2010;1;;;13;1/1;;;;;;;;15 - Garaža;klet;;12,5;12,5; garaža;;
637632;237;GRLAVA;LJUTOMER;451;1;;;1;GRLAVA;GRLAVA;21;;;1;1998;1;;;132;1/6;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;131,9;98,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
635511;200;RADENCI;RADENCI;381;6;;;1;RADENCI;KAPELSKA CESTA;26;;6;2;1955;1;;;74;1/1;;;;;;;;2 - Stanovanje;nadstropje;;74,2;65,2; bivalni prostor | klet;;
641336;1959;DOMŽALE;DOMŽALE;5557;119;;;1;;;;;119;3;2003;1;;;13;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;13,1;12,2; garažni parkirni prostor;;
638170;659;TABOR;MARIBOR;63;230;;;1;MARIBOR;ŽOLGARJEVA ULICA;17;;6;14;2007;1;;;4;1/1;;;;;;;;33 - Klet;klet;;3,8;3,8; klet;;
634946;2525;ILIRSKA BISTRICA;ILIRSKA BISTRICA;607;1;;;1;;;;;;15;1900;1;;;12;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;12;12; kmetijski prostor;;
641593;659;TABOR;MARIBOR;3326;10;;;1;MARIBOR;ULICA FRANA KOVAČIČA;11;;10;2;1974;1;;;64;1/1;;;;;;;;2 - Stanovanje;nadstropje;;64;56; bivalni prostor | klet | odprta terasa, balkon, loža;;
638500;1886;ZAGORJE MESTO;ZAGORJE OB SAVI;832;1;;;1;;;;;;4;1965;1;;;13;1/1;;;;;;;;15 - Garaža;pritličje;;12,5;12,5; garaža;;
635203;1770;KAŠELJ;LJUBLJANA;5105;1;;;1;LJUBLJANA;CESTA ŠPANSKIH BORCEV;45;;;1;1978;1;;;80;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;80;54,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
634658;1736;BRINJE I;LJUBLJANA;1404;59;;;1;LJUBLJANA;DUNAJSKA CESTA;129;;31;4;1996;1;;;13;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;13,4;13,4; garažni parkirni prostor;;
639817;850;SLOVENJ GRADEC;SLOVENJ GRADEC;2291;18;;;1;SLOVENJ GRADEC;OZARE;66;;18;2;2020;1;;1;46,8;1/1;;;;;;;;2 - Stanovanje;nadstropje;;46,8;41,5; bivalni prostor | odprta terasa, balkon, loža;;
638552;2626;IZOLA;IZOLA;3151;15;;;1;IZOLA;KAJUHOVA ULICA;13;;13;12;1955;1;;;17;1/1;;;;;;;;6 - Nastanitveni gostinski obrat;nadstropje;;16,8;16,8; bivalni prostor;;
637786;1468;BELA CERKEV;;288;1;;;1;;;;;;13;1996;1;;;51;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;klet;;50,9;50,9; kmetijski prostor;;
639348;2426;BRJE;;207;1;;;1;;;;;;15;1810;1;;;9;1/1;;;;;;;;40 - Nestavba;pritličje;;9;9; prostor z omejeno uporabo;;
635045;1364;LOKA PRI ZIDANEM MOSTU;SEVNICA;196;1;;;1;LOKA PRI ZIDANEM MOSTU;LOKA PRI ZIDANEM MOSTU;98;;;1;1870;1;;;144;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;143,6;66,3; bivalni prostor | klet;;
641020;2606;SEMEDELA;KOPER;4743;8;;;1;KOPER;NOVA ULICA;8;;8;2;1960;1;;;59;1/2;;;;;;;;2 - Stanovanje;nadstropje;;58,5;54; bivalni prostor | klet | odprta terasa, balkon, loža;;
642885;2708;RODEŽ;ZAGORJE OB SAVI;178;1;;;1;RODEŽ;RODEŽ;8;A;;1;1997;1;;;198;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;198;103,3; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | zaprta terasa, balkon, loža;;
636484;660;STUDENCI;MARIBOR;4797;224;;;1;;;;;;3;2022;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
640162;655;MELJE;MARIBOR;823;8;;;1;MARIBOR;KRALJEVIČA MARKA ULICA;19;;8;5;1950;1;;0;70,7;1/1;;;;;;;;9 - Poslovni del stavbe;nadstropje;;70,7;70,7; poslovni prostor;;
634948;2636;BEŽIGRAD;LJUBLJANA;3872;16;;;1;LJUBLJANA;SAVSKA CESTA;19;;16;2;2005;1;;;30;1/1;;;;;;;;2 - Stanovanje;nadstropje;;30,2;25,1; bivalni prostor;;
638113;1770;KAŠELJ;LJUBLJANA;5458;1;;;1;;;;;;1;1930;1;;;141;1/3;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;140,9;115,6; bivalni prostor | garaža | odprta terasa, balkon, loža | prostor z omejeno uporabo;;
638638;663;BISTRICA PRI LIMBUŠU;;228;1;;;1;;;;;;15;1975;1;;;4;1/1;;;;;;;;40 - Nestavba;pritličje;;3,7;3,7; prostor z omejeno uporabo;;
637688;2228;LADRA;KOBARID;61;1;;;1;;;;;;13;1990;1;;;17;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;drugo;;17,1;17,1; kmetijski prostor;;
638125;617;VOSEK;PESNICA;113;1;;;1;;;;;;14;1972;1;;;24;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;23,5;23,5; kmetijski prostor;;
635104;19;DOMANJŠEVCI;;48;1;;;1;;;;;;14;1900;1;;;117;1/1;;;;;;;;33 - Klet;drugo;;117;117; klet;;
637734;657;MARIBOR GRAD;MARIBOR;2570;22;;;1;MARIBOR;GOSPOSKA ULICA;28;;22;5;1905;1;;;96;1/1;;;;;;;;9 - Poslovni del stavbe;;;95,5;95,5; poslovni prostor;;
636483;660;STUDENCI;MARIBOR;4797;106;;;1;;;;;;15;2022;1;;1;3,1;1/1;;;;;;;;33 - Klet;klet;;3,1;3,1; klet;;
641671;1950;LIMBARSKA GORA;MORAVČE;14;1;;;1;;;;;;13;1945;1;;;41;1/8;;;;;;;;27 - Hlev;pritličje;;41,4;41,4; kmetijski prostor;;
636697;2611;MAREZIGE;KOPER;646;1;;;1;BABIČI;BABIČI;54;;;13;1976;1;;;56;1/2;;;;;;;;29 - Del stavbe za spravilo pridelka;drugo;;56;56; kmetijski prostor;;
642213;1138;ŠENTJUR PRI CELJU;ŠENTJUR;646;16;;;1;ŠENTJUR;NA LIPICO;2;;16;2;1975;1;;;65;1/1;;;;;;;;2 - Stanovanje;nadstropje;;64,8;59,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
636351;660;STUDENCI;MARIBOR;4769;193;;;1;;;;;;3;2022;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
636220;2441;DOLENJA VAS;DIVAČA;218;1;;;1;;;;;;13;1600;1;;;140;1/2;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;149;149; kmetijski prostor;;
639157;1855;HRASTNIK MESTO;HRASTNIK;195;10;;;1;HRASTNIK;LOG;28;A;10;2;1977;1;;;39;1/1;;;;;;;;2 - Stanovanje;nadstropje;;38,8;36,8; bivalni prostor | klet;;
634431;657;MARIBOR GRAD;MARIBOR;572;6;;;1;MARIBOR;DOMINKUŠEVA ULICA;12;;6;2;1958;1;;;84;1/1;;;;;;;;2 - Stanovanje;nadstropje;;83,6;61,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
637470;1725;AJDOVŠČINA;LJUBLJANA;1458;292;;;1;;;;;;3;1995;1;;;12;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;11,9;11,9; garažni parkirni prostor;;
634182;2175;JESENICE;JESENICE;1249;3;;;1;JESENICE;ALJAŽEVA ULICA;20;;3;2;1961;1;;;72;1/1;;;;;;;;2 - Stanovanje;mansarda;;71,8;49,9; bivalni prostor | odprta terasa, balkon, loža;;
636607;2658;OSREDEK;KOZJE;5;1;;;1;OSREDEK PRI PODSREDI;OSREDEK PRI PODSREDI;21;;;13;1950;1;;;46;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;46;30; bivalni prostor | klet;;
633489;392;KRČEVINA PRI PTUJU;PTUJ;1438;222;;;1;PTUJ;ULICA 25. MAJA;16;;222;4;2004;1;;;19;1/1;;;;;;;;15 - Garaža;drugo;;18,6;18,6; garaža;;
638194;377;POLENŠAK;DORNAVA;193;4;;;1;POLENŠAK;POLENŠAK;8;;4;2;1943;1;;;63;1/2;;;;;;;;2 - Stanovanje;nadstropje;;62,7;60,6; bivalni prostor;;
642179;2636;BEŽIGRAD;LJUBLJANA;529;64;;;1;;;;;;4;1969;1;;;13;1/1;;;;;;;;15 - Garaža;klet;;13,3;13,3; garaža;;
643037;2455;SEŽANA;SEŽANA;692;9;;;1;SEŽANA;ULICA NIKA ŠTURMA;12;;9;2;1971;1;;;81;1/1;;;;;;;;2 - Stanovanje;nadstropje;;80,6;69,9; bivalni prostor | klet | zaprta terasa, balkon, loža;;
640481;680;TEZNO;MARIBOR;949;9;;;1;MARIBOR;ULICA HEROJA NANDETA;37;;9;5;1997;1;;;255;1/1;;;;;;;;9 - Poslovni del stavbe;nadstropje;;254,7;254,7; poslovni prostor;;
633171;1818;PODBORŠT;IVANČNA GORICA;61;1;;;1;PODBORŠT;PODBORŠT;26;;;1;1922;1;;;118;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;drugo;;117,6;94,1; bivalni prostor;;
633070;2191;ŽELEČE;BLED;478;62;;;1;BLED;ALPSKA CESTA;5;;17;2;1974;1;;;75;1/1;;;;;;;;2 - Stanovanje;nadstropje;;75,1;50,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
634010;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;724;2;;;1;LJUBLJANA;TBILISIJSKA ULICA;51;;2;6;1960;1;;;151;1/1;;;;;;;;12 - Del stavbe za opravljanje storitev;pritličje;;151;151; lokal, prodajalna;;
642694;1770;KAŠELJ;LJUBLJANA;697;1;;;1;LJUBLJANA;LOVSKA ULICA;21;;;1;1972;1;;;64;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;64,3;41,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
643333;2027;STARA LOKA;ŠKOFJA LOKA;1575;20;;;1;ŠKOFJA LOKA;CESTA TALCEV;3;C;70;2;2021;1;;1;110,82;1/1;;;;;;;;2 - Stanovanje;nadstropje;;139,3;95,4; bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža;;
640792;660;STUDENCI;MARIBOR;3268;1;;;1;MARIBOR;FILIPIČEVA ULICA;33;;;1;1975;1;;;106;1/40;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;105,6;55; bivalni prostor | klet | odprta terasa, balkon, loža;;
632300;2122;HUJE;KRANJ;77;139;;;1;KRANJ;PLANINA;3;;;14;1952;1;;;20;12/20;;;;;;;;37 - Skupni komunikacijski prostor;;;20,1;0; skupni komunikacijski prostor;;
638194;377;POLENŠAK;DORNAVA;193;3;;;1;POLENŠAK;POLENŠAK;8;;3;2;1943;1;;;43;1/1;;;;;;;;2 - Stanovanje;nadstropje;;43;43; bivalni prostor;;
636559;660;STUDENCI;MARIBOR;4797;38;;;1;;;;;38;2;2022;1;;1;57,4;1/1;;;;;;;;2 - Stanovanje;nadstropje;;57,4;40,4; bivalni prostor | odprta terasa, balkon, loža;;
639170;659;TABOR;MARIBOR;3453;23;;;1;MARIBOR;REGENTOVA ULICA;2;;23;2;1970;1;;;72;1/1;;;;;;;;2 - Stanovanje;nadstropje;;72,4;60,9; bivalni prostor | klet | odprta terasa, balkon, loža;;
634081;2121;KLANEC;KRANJ;183;1;;;1;KRANJ;LIKOZARJEVA ULICA;10;;;1;1950;1;;;202;1/4;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;drugo;;202,2;111,4; bivalni prostor;;
640752;1738;DRAVLJE;LJUBLJANA;1597;36;;;1;LJUBLJANA;CELOVŠKA CESTA;269;;36;2;1974;1;;;65;1/1;;;;;;;;2 - Stanovanje;nadstropje;;65,3;61,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
642064;1731;UDMAT;LJUBLJANA;821;223;;;1;LJUBLJANA;PRVOMAJSKA ULICA;15;;117;15;1960;1;;;7;1/1;;;;;;;;33 - Klet;klet;;6,8;0; klet;;
638269;2613;TRUŠKE;KOPER;603;1;;;1;;;;;;13;1894;1;;;29;1/10;;;;;;;;28 - Pomožni kmetijski del stavbe;drugo;;28,8;28,8; kmetijski prostor;;
637337;1737;TABOR;LJUBLJANA;1976;524;;;1;;;;;;4;2012;1;;;12;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12;12; garažni parkirni prostor;;
638318;1943;DOB;DOMŽALE;672;1;;;1;DOB;ULICA MIRANA JARCA;5;;;1;1959;1;;;137;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;137;67,5; bivalni prostor | garaža | klet;;
635105;2405;PODNANOS;VIPAVA;361;1;;;1;;;;;;13;1946;1;;;40;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;40;40; kmetijski prostor;;
641174;2447;SENOŽEČE;DIVAČA;72;1;;;1;SENOŽEČE;SENOŽEČE;73;;;1;2010;1;;;372;1/3;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;372,3;159,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
637929;2636;BEŽIGRAD;LJUBLJANA;1412;40;;;1;LJUBLJANA;KRANJČEVA ULICA;26;;40;14;1980;1;;;48;1/1;;;;;;;;21 - Skladišče;nadstropje;;48,4;48,4; proizvodni in skladiščni prostor;;
632465;2706;ZELENA JAMA;LJUBLJANA;309;20;;;1;LJUBLJANA;ROŽIČEVA ULICA;6;;20;2;1962;1;;;46;1/1;;;;;;;;2 - Stanovanje;nadstropje;;46,2;45,2; bivalni prostor | odprta terasa, balkon, loža;;
